committee_id,committee_members,recent_posts,events,user_rating
786,46,13.880721447545357,19,7.7
787,42,39.77290966130512,23,4.8
788,36,18.507792481870318,12,6.8
789,28,10.521221317328493,17,9.2
790,5,24.15065646419933,9,8.6
791,36,40.94173056805769,21,8.1
792,33,11.339720253803398,25,7.8
793,34,9.79670749248031,13,5.5
794,10,3.5,7,7.3
795,13,18.473596732730712,4,8.6
796,45,12.799808190886043,19,6.5
797,29,24.07878159607851,17,6.6
798,40,24.45194871085761,21,6.1
799,30,4.427136010155323,23,6.4
800,30,31.228664789279076,17,5.5
801,44,8.60418385544216,19,7.0
802,22,11.392803073619719,6,6.4
803,31,21.391125280532496,19,4.1
804,23,6.127747452150031,11,10.0
805,23,9.883450915486494,16,4.9
806,25,5.5905380541445995,10,6.7
807,33,33.114613084770255,22,7.1
808,22,12.218464326618172,13,5.9
809,48,5.0628336154748474,25,6.8
810,16,5.431414964635545,11,5.4
811,27,29.446442993529523,9,8.5
812,23,7.927557489482012,10,7.0
813,51,11.176626367238915,15,8.4
814,32,17.156477467951667,15,9.9
815,45,12.925186047810975,12,6.4
816,7,3.5,8,8.5
817,34,25.950532113004662,6,10.0
818,43,13.710604634393686,23,6.8
819,31,20.76835140083833,9,8.4
820,45,27.313472683450343,15,6.1
821,22,3.5,18,9.4
822,51,27.49192075104018,23,6.0
823,64,60.0,30,8.4
824,24,22.417998811075478,7,9.0
825,23,40.19874208955657,16,4.6
826,51,32.345721889849514,21,5.7
827,53,26.784461868918935,22,5.6
828,22,33.14097915246384,19,9.2
829,23,37.05464931245928,6,4.6
830,25,38.06169157925855,17,7.7
831,9,5.416748638076786,9,8.5
832,16,34.550950481567014,8,7.3
833,14,13.552342202069529,3,9.5
834,18,38.99404185788134,9,3.2
835,29,23.849777889524706,9,8.2
836,33,5.337440082406918,21,6.6
837,53,42.65324485708325,22,4.0
838,15,8.64126872389283,6,4.8
839,44,13.019970764652548,11,10.0
840,26,49.452084840100795,10,8.3
841,29,18.60020965445561,20,8.6
842,40,12.563912182812551,18,8.9
843,13,15.717961607068851,8,4.3
844,35,12.346375586424905,24,7.5
845,32,29.40747293656228,12,9.2
846,37,12.658744243157331,12,6.2
847,34,16.138681264522386,18,9.7
848,66,25.313463593933314,29,5.8
849,20,23.339182867404137,8,7.2
850,22,9.289324509997682,8,7.8
851,20,29.65799129651842,18,8.5
852,21,10.847284276422975,9,6.4
853,20,6.639311731807518,3,9.0
854,47,3.5,20,7.9
855,51,14.478663370739639,26,3.7
856,21,3.5,11,10.0
857,17,8.180588144436946,12,5.1
858,37,16.458103192632972,11,10.0
859,21,36.50635285338379,15,6.7
860,39,13.30134037329515,13,6.3
861,33,4.323789420664525,17,7.8
862,7,15.309215648359373,10,5.6
863,53,35.54097142972612,22,3.2
864,56,13.054261606534943,16,6.8
865,20,40.78444031686027,5,7.8
866,24,16.386086666383083,20,10.0
867,34,27.565722224656856,12,4.6
868,35,19.648023700279666,19,8.2
869,39,39.45728387261615,18,6.8
870,60,60.0,19,7.1
871,27,11.307888237129005,11,8.9
872,18,18.80135798014347,19,6.0
873,9,36.48834631659161,23,7.3
874,19,20.16169647610112,9,9.2
875,29,3.5,12,9.1
876,56,13.219268460820985,14,4.6
877,22,20.034469713749775,3,5.8
878,33,46.88107086814312,11,6.7
879,29,18.039390746918166,11,8.6
880,47,7.691650571136846,19,6.5
881,67,20.388900871471883,30,7.2
882,22,43.753289804619115,13,9.5
883,22,9.854799541405693,15,6.3
884,45,10.967135191681962,16,9.9
885,40,9.986769943878912,17,3.8
886,57,4.9469628624435344,22,6.2
887,38,17.43269131057756,10,4.3
888,24,15.908334030729275,3,7.2
889,38,3.5,13,8.5
890,46,8.246369817225318,10,6.7
891,42,19.21062203597915,13,6.1
892,37,27.10808541227483,19,4.3
893,46,32.43637511528033,20,10.0
894,47,28.667889177887474,20,7.0
895,50,16.64454683092061,26,6.1
896,39,4.138228679885113,14,10.0
897,27,13.924403364027533,17,6.3
898,32,3.5,10,5.2
899,48,19.27955393573658,22,5.6
900,17,9.564275328428344,10,5.3
901,35,3.5,17,4.9
902,24,21.96900922401013,11,5.6
903,30,43.4016939002898,16,10.0
904,49,3.5126401539416277,22,4.7
905,32,23.293494575655895,7,4.0
906,30,12.086490641999838,19,7.6
907,9,8.634354386916126,1,6.8
908,41,8.651472836502894,13,8.3
909,39,12.084101523451643,19,5.9
910,62,12.047631971511432,27,5.3
911,25,16.136980879782406,14,10.0
912,33,7.897901757564979,17,3.8
913,33,9.432024719662207,10,7.7
914,53,24.87214776126612,19,8.4
915,28,7.263629181921553,4,8.6
916,34,20.21327601599769,11,6.4
917,39,12.603306342422076,11,4.5
918,32,10.573557798930707,15,10.0
919,23,52.843173353944586,23,6.1
920,32,5.06384970903456,18,10.0
921,46,45.4042551836588,10,7.7
922,14,29.902444767640386,1,6.0
923,31,9.782409911442512,8,7.8
924,19,30.49901052723932,2,9.3
925,47,3.5,18,7.2
926,7,8.99251594743735,8,5.5
927,21,7.3570053502521935,5,3.4
928,35,22.15915503989993,14,6.2
929,53,27.483267007175456,23,8.6
930,29,21.89897497207746,17,5.0
931,21,18.323228643943608,12,8.4
932,58,31.907067979777604,25,7.1
933,8,28.843523881959804,6,8.5
934,3,9.57839859107252,0,2.3
935,36,10.528801572923822,13,4.2
936,22,27.709384646589335,5,6.1
937,14,16.01539925789963,16,10.0
938,40,16.875704682082947,10,5.5
939,33,18.58604308706804,20,6.7
940,21,3.5,4,10.0
941,10,9.206731504944148,11,7.9
942,43,23.55155783243037,23,8.7
943,39,9.139431915747583,23,5.7
944,28,13.781240094014155,8,9.4
945,57,23.44257470441361,24,9.7
946,13,33.13676966419021,5,8.0
947,7,35.86813177878995,2,6.8
948,19,37.25735315816583,11,8.1
949,29,14.841773798110259,18,3.7
950,33,13.650153885776248,13,9.2
951,26,5.709409874162454,14,5.3
952,35,43.56856358402986,11,6.4
953,11,13.191104513806348,2,9.6
954,51,42.887532293533006,20,9.2
955,28,20.61974064521028,12,3.8
956,46,34.19585108674183,23,5.1
957,35,15.641848244582171,9,8.3
958,36,25.132141422038377,27,3.5
959,38,34.99369736412494,8,9.8
960,36,11.01760014699199,18,7.2
961,39,37.391650718257814,16,9.8
962,49,6.489598276905632,17,5.5
963,32,51.933636530948064,14,5.7
964,40,18.641514869893182,21,9.1
965,28,9.334696697625382,18,6.4
966,51,29.495389315186706,20,4.5
967,19,21.32943899181713,12,8.1
968,57,3.5,17,3.8
969,29,12.08953471903799,13,9.9
970,8,6.793832904693292,8,7.4
971,31,7.3710393690779235,5,5.2
972,19,7.130677493626905,11,9.3
973,42,24.291939777032674,18,9.3
974,20,31.08181592403071,17,7.0
975,23,8.601880056976745,12,10.0
976,3,3.5,8,10.0
977,23,60.0,10,7.6
978,3,18.792109651203745,9,9.1
979,6,29.647401683071845,9,9.6
980,41,14.268348128782113,11,4.7
981,41,3.5,19,7.6
982,36,22.596991355922476,22,5.6
983,15,48.34685390051093,14,5.4
984,29,9.791799236025177,14,7.2
985,29,3.5,15,7.4
986,12,5.6770143558648005,13,3.8
987,52,30.65194077724606,16,7.7
988,43,21.20971885468687,21,6.5
989,26,37.497143339927575,3,9.8
990,30,16.780382623659992,19,9.3
991,33,27.156448627240813,14,5.3
992,3,11.798937345032039,5,9.6
993,26,6.1243886388452395,10,8.1
994,19,27.209687747124327,10,6.6
995,14,31.00022473796362,10,6.0
996,25,9.991931999352818,16,4.7
997,56,45.479479275564586,29,4.6
998,39,46.32301402864448,18,3.3
999,21,7.1722854263975,3,7.0
1000,38,7.486186625444242,23,2.9
1001,50,7.81591699435868,13,5.3
1002,43,15.085925207656823,16,8.3
1003,30,12.272386786155785,12,10.0
1004,20,4.859385667062569,11,4.7
1005,40,8.024830874866252,11,8.2
1006,35,3.5,9,6.4
1007,43,3.5,18,6.0
1008,39,3.9256080820660393,14,7.3
1009,45,57.87891074913607,26,5.7
1010,21,53.322199853553585,9,6.8
1011,49,28.331961112531253,15,7.1
1012,32,10.081994532512182,23,9.3
1013,61,3.855152380639887,27,9.8
1014,19,16.508398008012456,24,5.8
1015,56,23.05392657438649,13,6.5
1016,32,8.732054631889177,16,8.6
1017,20,22.162591288795216,13,6.6
1018,22,5.623867143278601,12,8.4
1019,25,10.261873783540025,11,8.8
1020,36,13.552758111955434,23,9.0
1021,37,54.37111905214408,19,7.2
1022,21,7.918410883106523,3,4.7
1023,29,22.970844474470255,9,6.7
1024,62,6.848784355636639,19,6.0
1025,55,5.983080047526531,22,8.6
1026,36,8.697394004094214,21,10.0
1027,30,16.956731676487983,13,10.0
1028,31,49.48409536842563,13,8.8
1029,39,9.892224154267941,13,5.1
1030,14,31.165585774061007,12,9.8
1031,26,56.159074824410865,19,7.9
1032,4,20.20589744868881,5,5.4
1033,35,35.17218994880218,23,8.7
1034,39,8.276555412119812,15,6.6
1035,22,22.52509033491707,5,3.1
1036,53,26.839093667836025,26,5.0
1037,11,4.62245119463817,7,6.9
1038,8,7.54770915486957,4,6.8
1039,33,13.076864338731722,16,4.9
1040,45,8.91598765784435,12,8.5
1041,55,14.343653296699234,14,8.0
1042,23,3.949700791575462,12,4.1
1043,46,52.5322507022141,22,10.0
1044,29,33.41885993798711,20,4.6
1045,27,60.0,18,6.1
1046,43,5.2099585328896385,22,7.8
1047,39,23.174505300697447,24,6.1
1048,6,8.990612438680671,9,9.9
1049,52,5.948994640075923,20,6.6
1050,50,32.12154726027813,25,5.2
1051,20,17.38688366598491,15,8.2
1052,35,12.361341933504391,15,1.2
1053,37,20.661566102071344,11,8.1
1054,33,7.849991190702853,7,9.6
1055,21,7.610547187195836,16,2.4
1056,19,9.281773680416256,13,6.2
1057,29,36.64898946306182,17,3.7
1058,47,34.62270066786993,24,7.0
1059,38,4.966985677143628,12,10.0
1060,24,51.03014262403639,3,7.5
1061,41,16.263066815473934,20,6.6
1062,3,22.894598469499464,11,1.4
1063,47,9.016559923152233,21,4.8
1064,3,16.9404585761015,-2,6.7
1065,24,5.913905099360016,14,7.2
1066,13,8.469400412285468,3,7.7
1067,10,30.285447377239226,0,8.5
1068,47,30.784117859496565,19,5.2
1069,22,23.673093974990394,12,7.1
1070,35,11.712638788795644,15,6.0
1071,29,4.880462336165128,16,5.1
1072,37,39.71292918182159,13,5.3
1073,31,32.39216843265496,15,8.1
1074,10,3.5,5,1.9
1075,44,31.157858585146236,17,3.3
1076,22,12.355201462585342,13,10.0
1077,6,27.480984305653816,12,5.7
1078,23,4.005769559864264,13,9.9
1079,52,9.440701148306903,25,6.9
1080,42,17.917039505783972,19,5.9
1081,24,52.54653603014084,15,8.3
1082,24,17.95266973932812,18,7.2
1083,25,35.639034330255804,22,6.6
1084,61,19.846142094829954,31,6.9
1085,35,19.314078722023513,15,7.8
1086,36,24.612976092417895,22,5.6
1087,45,15.92366010691346,22,6.0
1088,33,29.773877774844607,12,5.0
1089,26,6.344778075651889,15,4.6
1090,27,16.010075663015748,8,10.0
1091,28,55.541733705301056,16,5.2
1092,29,36.66392577889023,22,9.0
1093,40,21.163681106953675,22,6.3
1094,30,33.24255426955921,20,8.1
1095,40,46.013816845139736,16,7.0
1096,28,3.5,16,3.4
1097,31,13.34150931845861,18,7.1
1098,3,9.411866231551201,4,8.2
1099,43,4.326399187282817,22,5.1
1100,35,60.0,18,10.0
1101,44,25.46983083784635,22,8.6
1102,3,32.43320133778905,0,8.6
1103,61,9.7770146992705,31,8.9
1104,27,13.109389626094718,16,2.3
1105,46,16.600827218108773,19,8.4
1106,14,22.362917626735456,8,10.0
1107,39,28.997290786430995,17,8.5
1108,14,27.701617465002656,4,6.5
1109,20,13.827728963365235,16,4.8
1110,58,47.23534780591927,28,4.6
1111,27,40.95708304406432,19,4.3
1112,33,20.718456086474085,23,6.2
1113,43,17.08563685119231,19,4.9
1114,37,12.98657549851763,8,6.7
1115,32,22.45822077354269,18,7.4
1116,35,39.4939249811973,18,3.6
1117,66,17.3894905962714,34,5.5
1118,29,10.462507991647808,19,5.8
1119,33,17.09159319041444,16,5.8
1120,45,21.004749622766315,19,7.0
1121,46,5.938549635034686,25,7.2
1122,47,4.5305419335920085,10,6.2
1123,39,10.69996769149135,19,5.7
1124,12,47.169214402583115,13,7.0
1125,54,37.987020670879176,22,9.9
1126,12,3.5,7,4.1
1127,34,7.2949964042725615,17,9.3
1128,18,28.647676410205143,17,3.7
1129,29,11.873994551164595,16,7.7
1130,34,23.351383773729776,12,9.1
1131,34,3.726277818270845,22,4.4
1132,36,16.82427077699427,24,7.7
1133,54,15.496184425596658,18,4.9
1134,36,32.542979291578035,30,9.3
1135,26,22.366504783360167,12,3.8
1136,44,18.581660983818928,23,5.2
1137,47,3.5,23,7.3
1138,11,56.734019086383995,4,8.4
1139,38,27.20127364716773,14,7.2
1140,40,9.067042390928265,18,8.0
1141,25,18.224921683335037,3,5.9
1142,50,12.180465476407235,25,4.8
1143,27,14.148860301314803,4,9.9
1144,31,37.58336372840194,15,8.0
1145,27,7.26212113102346,10,6.0
1146,30,28.013489708154413,17,3.7
1147,13,38.6749168538551,-1,9.4
1148,8,24.970373210697147,-2,9.5
1149,53,14.727070483983216,19,6.6
1150,17,8.493911199124307,12,5.7
1151,15,9.587875069290208,11,6.5
1152,3,18.5135586577718,11,6.6
1153,20,17.36108660798948,11,8.5
1154,10,30.51912846695931,7,4.7
1155,54,4.02813806221414,17,5.8
1156,45,37.26110541743407,18,6.6
1157,19,60.0,10,7.5
1158,63,15.857189129385239,16,8.7
1159,44,13.984550387569772,14,7.6
1160,25,15.075366065281752,15,10.0
1161,3,18.027245354834065,6,5.0
1162,64,13.110166814802609,24,9.9
1163,9,3.5,4,5.1
1164,5,14.811824970079455,-3,6.2
1165,45,18.865845828227933,10,7.8
1166,66,40.03826556602099,25,9.4
1167,50,7.173787666641949,28,6.2
1168,38,51.09192898980083,17,7.8
1169,38,12.38305344251637,22,6.4
1170,42,8.000371392038462,13,2.4
1171,41,27.20631732565176,19,6.9
1172,34,11.227582742823305,12,4.5
1173,31,16.097405825258168,11,9.5
1174,29,16.96641594258784,17,9.6
1175,18,26.105827584298215,10,5.3
1176,25,15.725178791206842,6,5.0
1177,4,14.395845291437466,6,5.7
1178,28,12.117503352949663,10,8.1
1179,15,24.257521096114832,2,8.1
1180,13,10.737324271834982,4,10.0
1181,32,40.948044577025584,25,6.4
1182,50,17.113040624736456,27,7.2
1183,43,3.5,9,10.0
1184,6,20.99351520930454,6,7.6
1185,15,23.59395754306678,9,4.8
1186,44,41.261950529580304,17,7.7
1187,15,8.841521247568606,6,8.4
1188,26,7.717235786362407,16,6.3
1189,38,26.72984409506178,21,8.6
1190,15,36.744381869150885,15,8.4
1191,31,8.529629902662785,16,6.1
1192,9,20.434058772986408,11,10.0
1193,20,15.938187952711008,9,5.4
1194,34,8.802242824751144,8,7.9
1195,6,15.213554203701424,-2,5.8
1196,36,34.969180776653005,12,3.6
1197,29,17.169383201030485,12,7.7
1198,38,14.585557661912025,10,10.0
1199,33,25.7374311092309,10,6.9
1200,50,37.168850025470945,19,4.0
1201,31,7.056377523833395,19,7.4
1202,23,21.06463312504622,13,5.4
1203,31,12.448768399131547,10,9.1
1204,38,17.228389217933533,17,6.5
1205,30,27.19950699157816,8,3.5
1206,30,13.27192868040257,10,8.0
1207,19,15.631612833687093,2,7.4
1208,20,33.0171277461234,13,6.4
1209,8,23.179787665683907,5,4.9
1210,56,15.355381106307666,22,10.0
1211,11,18.535352020492684,12,6.1
1212,19,17.520303930618223,6,8.8
1213,19,3.5,13,6.1
1214,43,18.774327767566355,28,8.4
1215,25,5.057603746892314,8,7.1
1216,48,36.45977608041271,13,7.1
1217,19,4.938571289499119,4,5.3
1218,34,11.945405906406537,17,8.1
1219,17,10.138279744386626,18,9.8
1220,62,45.88545410216448,33,4.9
1221,12,35.42580845597287,13,5.3
1222,34,3.5,20,10.0
1223,39,16.51166805592382,20,5.0
1224,36,5.980799766837507,20,5.9
1225,27,18.82786595984345,15,9.8
1226,28,26.761749562658682,10,9.8
1227,30,20.035573424873213,23,2.1
1228,27,27.920442966924174,20,8.5
1229,44,13.563514693783443,15,6.6
1230,63,20.512772917960383,29,6.7
1231,21,27.22362580626917,19,9.3
1232,9,11.570639683452185,10,6.3
1233,28,7.895331324302614,12,6.0
1234,68,9.665821113044275,34,6.4
1235,17,15.193423065029403,11,6.3
1236,54,16.861427839868213,19,7.7
1237,55,21.395847827553702,17,9.6
1238,21,8.847506809141127,2,7.9
1239,38,27.78181588604262,26,7.0
1240,54,52.927255164198726,18,8.1
1241,24,10.203238386475697,17,8.6
1242,26,60.0,8,8.2
1243,21,57.63049264382157,12,5.7
1244,14,16.820513380262113,11,7.8
1245,20,14.838356704990844,4,2.8
1246,11,9.545650400609965,12,10.0
1247,30,30.68754683653144,14,10.0
1248,18,17.699960486424033,13,8.8
1249,33,19.14249610904575,23,9.5
1250,6,8.049714641090649,10,6.9
1251,34,31.292150137826575,15,5.5
1252,42,13.918173257519538,28,4.5
1253,3,6.4219033403654615,5,9.0
1254,35,15.813706335532682,16,5.5
1255,48,8.530308386240876,20,6.3
1256,11,41.302241971752174,1,7.4
1257,55,57.13841136501844,16,6.9
1258,36,16.166409760524274,14,7.5
1259,19,34.75800831237815,5,3.4
1260,29,34.172437206269144,12,6.5
1261,38,3.5,21,8.6
1262,31,9.678900901259846,12,6.1
1263,38,18.29515230670013,18,5.3
1264,16,11.821875121708192,7,8.9
1265,32,9.030872452469783,27,6.2
1266,8,35.742371414710924,14,7.4
1267,28,11.438640795058934,12,6.6
1268,16,21.437285443447358,11,7.0
1269,18,33.64096297977661,4,10.0
1270,48,42.93745177177805,19,8.1
1271,46,6.452837290348066,16,4.6
1272,39,7.001863080804359,21,6.3
1273,13,19.727915623237596,4,6.2
1274,25,3.5,21,7.4
1275,48,7.325935181052631,20,8.8
1276,32,38.424505927433216,10,7.1
1277,64,26.287779873665116,26,7.0
1278,35,15.193272917576493,19,2.5
1279,32,23.57575693971125,17,9.6
1280,25,27.57223073792558,13,6.7
1281,32,4.468376001996032,19,7.5
1282,27,11.269246164200295,18,7.5
1283,40,41.951973370742905,22,5.5
1284,44,19.98726807039199,17,6.5
1285,18,20.868491414527025,9,5.4
1286,10,16.19886667107076,6,9.8
1287,3,3.5,3,2.6
1288,37,10.06205177549445,17,5.1
1289,13,22.570697747807316,8,6.4
1290,3,11.492915627841462,14,10.0
1291,35,6.676717326845022,13,8.4
1292,67,7.535164559682715,22,3.7
1293,29,42.528439849525256,17,6.8
1294,42,10.981100487696976,19,8.4
1295,31,36.988184654171796,11,10.0
1296,28,20.93947223165901,17,6.3
1297,43,13.858123546930447,17,4.6
1298,25,8.657232842386128,20,7.6
1299,34,26.786246065282853,11,6.9
1300,34,33.97978046536813,13,7.9
1301,19,28.60739898980311,11,8.4
1302,44,4.967767284536828,25,7.6
1303,27,10.955499780394579,10,8.1
1304,18,12.085911282155468,12,10.0
1305,38,3.5,11,6.4
1306,16,23.407260979761944,14,4.6
1307,30,25.83223425819934,11,7.6
1308,29,25.203032188954303,17,4.4
1309,46,22.335961107740346,23,4.8
1310,37,12.947141789556673,7,5.4
1311,29,8.357800375942904,15,4.5
1312,42,12.910021585759274,16,9.3
1313,50,21.06303487568848,23,7.1
1314,38,39.31828512292577,12,8.4
1315,30,17.694158148582748,12,8.0
1316,10,17.242008207983417,13,6.6
1317,14,3.5,14,8.9
1318,25,22.090588034610633,8,6.0
1319,20,41.241565775630505,19,6.7
1320,27,15.288180253893568,4,5.6
1321,30,14.401285647823656,16,9.8
1322,37,12.273793485798931,10,6.8
1323,28,27.42572207217502,15,8.2
1324,37,3.5,15,5.8
1325,30,37.0128480336288,9,8.7
1326,3,13.905175105670846,2,8.5
1327,15,22.382338693094155,6,3.7
1328,27,28.93836041210019,14,7.0
1329,11,7.450546644839662,12,7.2
1330,38,16.410841484074716,26,6.4
1331,52,13.666993715580922,21,9.8
1332,48,5.893843811605358,22,4.6
1333,26,33.796779021879445,18,6.1
1334,52,12.796537217258855,19,5.3
1335,32,5.659734777716493,11,9.1
1336,24,17.184645162104385,22,4.9
1337,20,4.219555617846479,10,3.3
1338,25,11.496028025282286,14,7.9
1339,24,20.75684443339877,4,6.7
1340,32,3.7668653629838578,12,9.1
1341,32,26.209950695346762,24,8.6
1342,30,17.871565206540552,17,6.9
1343,36,29.05370862742418,16,4.1
1344,47,28.83034699670496,26,4.6
1345,44,11.167237475779626,10,3.5
1346,7,11.425310815456974,4,6.7
1347,3,23.58716984326634,17,5.7
1348,44,6.413120667274984,18,6.6
1349,9,6.453740846465639,7,7.3
1350,26,9.904858412406098,18,10.0
1351,12,4.618379219445662,15,8.2
1352,3,5.596832181399173,-1,7.1
1353,38,5.781522193665879,19,3.9
1354,41,12.834390770463868,26,7.1
1355,21,12.360992159466909,8,8.8
1356,3,32.14825369963572,4,7.8
1357,21,13.020622577129133,12,4.9
1358,35,15.46586958827438,19,6.2
1359,7,50.4713227181956,-1,7.1
1360,32,3.5,5,6.2
1361,29,19.31872659522596,15,5.8
1362,38,13.921760659850477,22,2.7
1363,31,20.78020021262439,13,5.5
1364,15,10.443428474773796,6,7.5
1365,47,12.95374579675897,19,8.8
1366,27,38.09713685412515,21,7.2
1367,29,23.355922925352797,10,9.1
1368,16,13.481494190828737,12,6.8
1369,23,8.536579622126837,6,5.2
1370,16,6.391141077575783,4,6.1
1371,27,11.00661118100432,18,8.0
1372,55,14.453667635269568,31,6.5
1373,9,50.3463663678425,12,5.7
1374,5,18.289677800657188,-4,3.9
1375,52,9.450616865144543,19,5.2
1376,26,3.5,14,6.2
1377,19,8.322432236176544,11,5.8
1378,45,11.019086340679571,10,5.1
1379,20,19.631013319300223,4,10.0
1380,57,11.357774466663269,19,8.2
1381,40,51.90563177271773,17,10.0
1382,22,13.673099152401967,2,3.8
1383,62,32.89933517801077,28,7.6
1384,20,3.5,10,6.1
1385,41,15.740558951097674,12,7.0
1386,34,8.400392189114367,16,10.0
1387,49,33.52361196511298,13,3.5
1388,53,11.982610438750195,21,5.9
1389,30,38.818347087859934,5,5.5
1390,18,25.96262150605872,2,5.9
1391,36,10.727654959013,14,2.8
1392,19,6.279197895242876,7,9.6
1393,60,8.855683016528763,26,9.7
1394,32,12.966129941865969,14,8.2
1395,24,25.8451094322712,23,4.3
1396,32,16.1565137228001,13,7.6
1397,9,29.17953017820077,-2,8.7
1398,15,40.85563986491917,0,7.8
1399,48,16.82028275247004,15,6.9
1400,20,6.940563406521604,26,9.8
1401,14,21.484845123664517,8,5.6
1402,38,55.69319305076832,22,6.7
1403,47,30.32460854966211,25,8.3
1404,40,20.316765745652297,11,7.6
1405,44,7.784822692935959,10,8.1
1406,18,14.058467748138401,14,8.1
1407,8,3.6772750161018215,-3,8.0
1408,52,5.929944307539189,26,6.3
1409,25,21.80599513991774,12,5.6
1410,26,3.5,16,7.3
1411,49,12.454665728522583,22,10.0
1412,38,5.3266929599736805,18,7.0
1413,36,6.2120210510070715,17,8.2
1414,62,17.05430046498745,26,7.2
1415,20,8.866297034371119,11,10.0
1416,43,4.342921325126886,12,6.7
1417,30,10.413826795213112,13,8.2
1418,34,4.188489593770134,26,5.6
1419,52,37.216222001240354,23,4.8
1420,37,26.85004332242429,22,7.0
1421,38,26.76658354628649,12,9.4
1422,46,8.140776265483268,14,8.3
1423,24,22.325296333188987,6,2.8
1424,17,18.95555182500435,3,8.5
1425,14,8.692100802219374,0,3.9
1426,3,15.384391215137047,7,8.7
1427,60,3.5,23,8.1
1428,13,6.436661647885677,13,6.7
1429,26,15.057617353886528,11,8.5
1430,25,10.920362141321347,3,6.5
1431,34,20.9324234821501,18,7.3
1432,42,8.896474356163823,9,4.1
1433,42,12.274768333662147,20,6.5
1434,21,16.04419063673049,8,8.8
1435,27,8.263133190937864,15,4.3
1436,34,12.10538591526186,8,8.6
1437,26,18.85794222487701,16,3.0
1438,54,44.376464317978375,23,4.6
1439,37,8.306707394023103,15,6.4
1440,41,10.963856532181271,9,7.3
1441,39,30.118323982637875,27,5.9
1442,47,35.31978916527927,15,5.8
1443,32,23.85929957523343,16,9.2
1444,10,34.70973267580659,3,9.4
1445,35,7.89865513390663,31,6.2
1446,20,32.49323396580561,11,6.2
1447,22,27.513482195932816,8,6.4
1448,38,6.133037771140122,20,10.0
1449,48,12.420416692463007,24,7.0
1450,30,3.5,16,10.0
1451,34,17.847598095052184,14,8.5
1452,55,32.0916503104749,25,6.8
1453,33,10.502400362975004,15,5.7
1454,69,6.822876941407701,27,8.6
1455,38,6.392330806636675,13,5.4
1456,3,15.861628364926625,-2,6.2
1457,41,23.708698687999497,20,8.3
1458,35,44.997408618245856,19,6.5
1459,49,3.5,27,6.2
1460,40,41.40107296185267,18,6.4
1461,27,18.568530663785133,12,5.6
1462,11,31.061391686183704,0,7.9
1463,26,26.40278662887387,12,7.1
1464,17,16.61414183948142,11,4.3
1465,21,16.139661220549083,2,6.0
1466,38,21.366113094004437,22,6.3
1467,55,13.196325211411114,19,6.3
1468,35,14.047585849277608,15,8.2
1469,12,24.534448865693754,11,5.6
1470,36,8.28032091025752,16,10.0
1471,47,33.08152636386725,27,9.8
1472,20,31.239314527002513,14,9.8
1473,27,11.01041597961128,13,4.9
1474,30,24.706069869782695,5,2.9
1475,18,22.5348824100095,15,6.3
1476,39,10.086476172243916,12,7.6
1477,28,25.99206562228806,18,6.7
1478,36,43.405750284582396,19,5.9
1479,16,33.847960332034255,9,3.5
1480,23,4.2920813122812875,16,5.7
1481,40,23.095285622731897,20,6.5
1482,24,30.23845105085091,14,6.0
1483,55,9.54199003783457,14,6.0
1484,24,33.085741464524084,13,5.4
1485,33,8.639831505438583,9,10.0
1486,43,13.089277186129763,13,8.4
1487,8,8.934590546684518,5,8.9
1488,3,7.710127217447612,13,7.5
1489,7,21.341628775853565,8,4.3
1490,48,4.700332114588971,23,8.5
1491,21,13.673149194244695,15,9.7
1492,68,21.349411980932945,22,10.0
1493,21,9.04330155106733,4,8.2
1494,32,36.97837546418515,6,7.0
1495,53,14.542822167093663,23,7.0
1496,60,47.99685310146578,29,8.0
1497,60,4.175905070686291,29,3.7
1498,48,21.95526895128449,16,8.3
1499,45,18.909807605549577,26,6.0
1500,38,11.974557625904351,27,10.0
1501,41,16.68984911610593,21,6.4
1502,21,24.319367592278887,19,7.4
1503,17,27.60509441680595,14,7.3
1504,29,14.917183318850938,12,5.6
1505,27,22.158544275403944,10,7.9
1506,23,8.245035210031412,3,7.7
1507,40,27.97556980429389,15,9.0
1508,44,41.86810348903415,17,8.4
1509,31,29.463699683424863,13,7.4
1510,52,8.950898505062813,21,5.4
1511,12,7.1201240028440935,-1,5.4
1512,27,60.0,17,10.0
1513,19,40.04177607910965,15,7.2
1514,3,27.674827390528222,7,10.0
1515,28,43.70579751206314,8,5.4
1516,28,16.27901716373342,15,10.0
1517,52,27.324346136079075,22,5.1
1518,39,36.71784886958871,20,6.1
1519,14,13.191241865046914,16,7.9
1520,57,23.08324139814623,23,9.0
1521,48,34.02225450972068,21,8.4
1522,38,6.669995328879779,12,3.2
1523,26,12.162401667968421,17,5.9
1524,15,33.5088783390339,13,4.7
1525,24,19.290294380300267,14,4.2
1526,46,17.44922361794215,14,7.0
1527,58,15.93109395380191,20,2.8
1528,53,35.877556781217756,12,9.0
1529,22,7.349360301751501,8,8.5
1530,13,11.504013208108741,12,10.0
1531,32,4.659695086316455,16,4.9
1532,3,12.869304567744361,6,5.1
1533,34,18.599981132269072,23,9.1
1534,27,3.5,15,9.3
1535,23,8.357951421822495,9,9.7
1536,6,19.268715755146136,3,9.3
1537,37,22.824634007128168,15,7.4
1538,22,50.27574294763548,9,6.1
1539,12,25.28180935719581,13,8.5
1540,3,14.47241823675634,8,6.1
